Price,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean_30,Rolling_STD_30
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,
Date,,,,,,,,
2015-10-26,14.350666999816895,14.392000198364258,14.0,14.092000007629395,50871000,0.02950887527409196,15.84437764485677,0.023207793256818193
2015-10-27,14.023332595825195,14.473333358764648,13.833999633789062,14.322667121887207,52791000,-0.022809699646425874,15.748333168029784,0.023391904485317846
2015-10-28,14.197333335876465,14.229999542236328,13.886667251586914,14.087332725524902,40929000,0.012407945034625278,15.638799826304117,0.022418588653095553
2015-10-29,14.108667373657227,14.25,14.042667388916016,14.116666793823242,27075000,-0.006245254663083899,15.526710987091064,0.022390384302171974
2015-10-30,13.795332908630371,14.108667373657227,13.592666625976562,14.026666641235352,66583500,-0.022208650663342766,15.407399876912434,0.022562758625506187
2015-11-02,14.252667427062988,14.386667251586914,13.814666748046875,13.928000450134277,58918500,0.03315139413174362,15.295377699534098,0.02345118915126348
2015-11-03,13.890000343322754,14.295999526977539,13.850000381469727,14.256667137145996,124987500,-0.025445558566223325,15.178511047363282,0.02367960599316877
2015-11-04,15.442000389099121,15.515999794006348,15.013333320617676,15.133333206176758,190896000,0.11173506172895453,15.113111082712809,0.032128659752219776
2015-11-05,15.451333045959473,15.638667106628418,15.279333114624023,15.371999740600586,67452000,0.0006043683865557536,15.043444442749024,0.03206712810167552
2015-11-06,15.490667343139648,15.557332992553711,15.300000190734863,15.380000114440918,36679500,0.0025456895572166793,14.988888931274413,0.0318632167543591
2015-11-09,15.022000312805176,15.53266716003418,14.954000473022461,15.53266716003418,57763500,-0.030254799225420848,14.937555599212647,0.03177725928075619
2015-11-10,14.433333396911621,14.91333293914795,14.405332565307617,14.898667335510254,69255000,-0.0391869859962497,14.870555623372395,0.0324604084781441
2015-11-11,14.60533332824707,14.631999969482422,14.241999626159668,14.517999649047852,50217000,0.011916854312549408,14.805400085449218,0.03252827834009547
2015-11-12,14.196000099182129,14.600000381469727,14.177332878112793,14.523332595825195,43738500,-0.028026284636262333,14.745533434549968,0.03234428196750827
2015-11-13,13.812666893005371,14.199333190917969,13.767999649047852,14.196666717529297,51454500,-0.02700290247242554,14.655800088246663,0.03190173111136362
2015-11-16,14.287332534790039,14.331999778747559,13.720000267028809,13.739333152770996,43881000,0.03436451812394292,14.58504451115926,0.03271843683632995
2015-11-17,14.266667366027832,14.399999618530273,14.09333324432373,14.346667289733887,32230500,-0.0014463979691021756,14.52402229309082,0.03259866377616595
2015-11-18,14.73799991607666,14.7586669921875,14.168000221252441,14.300000190734863,42178500,0.033037326654939525,14.499822298685709,0.032533826027947854
2015-11-19,14.786666870117188,15.079333305358887,14.686667442321777,14.702667236328125,37566000,0.0033021410176179433,14.488888963063557,0.032286597177245455
2015-11-20,14.667332649230957,15.0,14.238666534423828,14.899333000183105,66010500,-0.008070393546729338,14.487377802530924,0.03194037076726454
2015-11-23,14.516667366027832,14.612000465393066,14.312000274658203,14.489999771118164,37893000,-0.010272166508136338,14.492200056711832,0.0316987407948143
2015-11-24,14.550000190734863,14.733332633972168,14.333333015441895,14.357999801635742,37204500,0.0022961761034103745,14.489977836608887,0.03155266815617329
2015-11-25,15.309332847595215,15.388667106628418,14.692000389099121,14.755999565124512,59862000,0.052187810783939304,14.518333371480306,0.032855959118847665
2015-11-27,15.440667152404785,15.483332633972168,15.133999824523926,15.404000282287598,29241000,0.008578708564050963,14.541222286224365,0.032702891896880956
2015-11-30,15.350666999816895,15.618666648864746,15.272000312805176,15.452667236328125,39897000,-0.005828773569144241,14.548444525400798,0.03241969208292017
2015-12-01,15.812666893005371,15.866666793823242,15.403332710266113,15.404000282287598,56010000,0.03009640513952827,14.568644523620605,0.032848860187500876
2015-12-02,15.465999603271484,15.90666675567627,15.415332794189453,15.800000190734863,44722500,-0.021923391675773063,14.610777854919434,0.030616105178616484
2015-12-03,15.513999938964844,15.829999923706055,15.333333015441895,15.6986665725708,44094000,0.0031036038358105422,14.661044534047445,0.030445889732117846
2015-12-04,15.358667373657227,15.5513334274292,15.177332878112793,15.497332572937012,38604000,-0.010012412396463,14.702511215209961,0.030539922559866848
2015-12-07,15.408666610717773,15.708666801452637,15.076666831970215,15.180000305175781,47163000,0.003255441103328094,14.75148900349935,0.030396189657966376
2015-12-08,15.114666938781738,15.25333309173584,14.946666717529297,15.168000221252441,40314000,-0.01908015011055786,14.77695566813151,0.030272158068950762
2015-12-09,14.968000411987305,15.166666984558105,14.714667320251465,15.113332748413086,45867000,-0.009703589724369799,14.808444595336914,0.029992678878122986
2015-12-10,15.137999534606934,15.232666969299316,14.909333229064941,14.980667114257812,31075500,0.011357503870956798,14.839800135294597,0.029981439895086365
2015-12-11,14.468000411987305,15.050000190734863,14.442667007446289,15.015999794006348,49030500,-0.044259422857554354,14.851777903238933,0.031147112622845648
2015-12-14,14.571999549865723,14.727999687194824,14.324666976928711,14.500666618347168,42406500,0.007188217785247586,14.877666791280111,0.0308431599002652
2015-12-15,14.739333152770996,14.814666748046875,14.533332824707031,14.788000106811523,33666000,0.011483228662796385,14.893888982137044,0.03034482494713253
2015-12-16,15.633999824523926,15.658666610717773,14.715332984924316,14.80666732788086,76564500,0.06069926383234869,14.952022298177083,0.031745608325515116
2015-12-17,15.559332847595215,15.850666999816895,15.320667266845703,15.595999717712402,49479000,-0.004775935638145934,14.955933380126954,0.024453990789006716
2015-12-18,15.36400032043457,15.726667404174805,15.28600025177002,15.526000022888184,45213000,-0.01255404258485504,14.953022289276124,0.024570509050250006
2015-12-21,15.503999710083008,15.722000122070312,15.405332565307617,15.446000099182129,29298000,0.009112170445755297,14.953466701507569,0.024622236510519986
2015-12-22,15.329999923706055,15.770000457763672,15.308667182922363,15.666000366210938,29422500,-0.011222896648004466,14.963733355204264,0.024045754462636564
2015-12-23,15.313332557678223,15.563332557678223,15.208666801452637,15.478667259216309,23325000,-0.001087238493853948,14.993066660563152,0.022827878189953053
2015-12-24,15.371333122253418,15.458666801452637,15.218667030334473,15.370667457580566,10620000,0.003787586036986701,15.01859998703003,0.022756988777059405
2015-12-28,15.263333320617676,15.465332984924316,15.03600025177002,15.432666778564453,28519500,-0.007026053028503343,15.05417776107788,0.02211701593735331
2015-12-29,15.812666893005371,15.847999572753906,15.303333282470703,15.337332725524902,36094500,0.03599040660703223,15.120844427744547,0.022194571754031722
2015-12-30,15.87266731262207,16.242000579833984,15.711333274841309,15.773332595825195,55468500,0.003794452891639599,15.173688920338948,0.02147835486785522
2015-12-31,16.000667572021484,16.229999542236328,15.891332626342773,15.900667190551758,40725000,0.008064193426244648,15.231488927205403,0.02146944821236362
2016-01-04,14.894000053405762,15.425333023071289,14.600000381469727,15.381333351135254,102406500,-0.06916383417344563,15.236688931783041,0.02459263553529138
2016-01-05,14.895333290100098,15.12600040435791,14.666666984558105,15.090666770935059,47802000,8.951501876963697e-05,15.24031114578247,0.024587655314268226
2016-01-06,14.602666854858398,14.670000076293945,14.398667335510254,14.666666984558105,56686500,-0.019648196488239345,15.238155619303386,0.024817203040556294
2016-01-07,14.376667022705078,14.562666893005371,14.244667053222656,14.279333114624023,53314500,-0.015476613580219345,15.233488941192627,0.02491059134938184
2016-01-08,14.066666603088379,14.696000099182129,14.0513334274292,14.52400016784668,54421500,-0.021562746019443524,15.21737782160441,0.02521303420493891
2016-01-11,13.856666564941406,14.296667098999023,13.533332824707031,14.267333030700684,61371000,-0.014928912731952182,15.168955612182618,0.02324871284315168
2016-01-12,13.998000144958496,14.249333381652832,13.687333106994629,14.106666564941406,46378500,0.01019968109607805,15.120866711934408,0.023278547922152573
2016-01-13,13.354000091552734,14.176667213439941,13.333333015441895,14.133999824523926,61896000,-0.04600657570629507,15.054311148325603,0.024566939458603734
2016-01-14,13.745332717895508,14.0,12.892000198364258,13.480667114257812,97360500,0.029304524761110118,14.985400009155274,0.02452905913227202
2016-01-15,13.666000366210938,13.671333312988281,13.149999618530273,13.264666557312012,83679000,-0.005771584676250496,14.92540003458659,0.02430666793803856
2016-01-19,13.64799976348877,14.031332969665527,13.385333061218262,13.913999557495117,60580500,-0.0013171814898143008,14.863200028737387,0.02427657565801616
2016-01-20,13.24666690826416,13.41866683959961,12.75,13.293333053588867,87579000,-0.02940598345394596,14.792800013224284,0.024697432356504512
2016-01-21,13.33133316040039,13.548666954040527,13.001333236694336,13.436667442321777,47493000,0.006391513633018819,14.723555564880371,0.024738528065997363
2016-01-22,13.50333309173584,13.699999809265137,13.268667221069336,13.653332710266113,46861500,0.012901930307042342,14.669844436645509,0.02477841587236858
2016-01-25,13.092000007629395,13.571332931518555,13.058667182922363,13.337332725524902,40480500,-0.030461596504509303,14.607311089833578,0.02524447237997247
2016-01-26,12.904000282287598,13.187999725341797,12.592000007629395,13.113332748413086,74463000,-0.014359893464118478,14.5328444480896,0.025136363446304925
2016-01-27,12.538000106811523,12.883999824523926,12.38466739654541,12.825332641601562,54258000,-0.028363311180212625,14.46851110458374,0.024438105306276322
2016-01-28,12.646666526794434,12.751999855041504,12.160667419433594,12.719332695007324,68892000,0.00866696594809202,14.40433333714803,0.024463910248537054
2016-01-29,12.74666690826416,12.916000366210938,12.538666725158691,12.66333293914795,42784500,0.007907252180474389,14.337911128997803,0.024392349847922934
2016-02-01,13.129332542419434,13.3013334274292,12.183333396911621,12.583999633789062,79464000,0.030020838930620908,14.25442221959432,0.022098124219399013
2016-02-02,12.185333251953125,12.874667167663574,12.01533317565918,12.82800006866455,86604000,-0.07190002137704643,14.14195556640625,0.02519662457849392
2016-02-03,11.565333366394043,12.262666702270508,11.345333099365234,12.239333152770996,118971000,-0.05088083130264043,14.015333334604898,0.026389361507063377
2016-02-04,11.688667297363281,11.732000350952148,11.13266658782959,11.380000114440918,65781000,0.010664105137480506,13.888155587514241,0.02642774341598481
2016-02-05,10.84000015258789,11.533332824707031,10.515999794006348,11.420000076293945,141564000,-0.07260598006471042,13.73848892847697,0.028867264925607736
2016-02-08,9.866000175476074,10.476667404174805,9.733332633972168,10.473333358764648,139695000,-0.08985239514773324,13.556911182403564,0.03216880282947054
2016-02-09,9.883333206176758,10.652667045593262,9.403332710266113,9.48799991607666,129774000,0.0017568447590106118,13.373977851867675,0.03213212938273435
2016-02-10,9.57800006866455,10.33133316040039,9.449333190917969,10.033332824707031,156097500,-0.03089374112383303,13.184466743469239,0.032246235382525766
2016-02-11,10.031332969665527,10.883999824523926,9.800000190734863,10.133333206176758,213786000,0.04733064290572564,12.991755612691243,0.032922682877738384
2016-02-12,10.06933307647705,10.46733283996582,9.579999923706055,10.333333015441895,108537000,0.0037881413094784655,12.798311138153077,0.032922561847511675
2016-02-16,10.344667434692383,10.863332748413086,10.27400016784668,10.579999923706055,83907000,0.027343852480015807,12.609777800242107,0.03356054331187144
2016-02-17,11.245332717895508,11.28933334350586,10.445332527160645,10.600000381469727,87378000,0.08706565860035376,12.488155555725097,0.036663142223525604
2016-02-18,11.118000030517578,11.529999732971191,10.98466682434082,11.494667053222656,58314000,-0.011323158733693717,12.362244447072348,0.03662834563322946
2016-02-19,11.10533332824707,11.166000366210938,10.833333015441895,10.910667419433594,44391000,-0.0011392968371775059,12.245666662851969,0.03659949634853393
2016-02-22,11.849332809448242,11.927332878112793,11.323332786560059,11.341333389282227,75901500,0.06699479062990088,12.161422189076742,0.03906614226015033
2016-02-23,11.814000129699707,12.11533260345459,11.578666687011719,11.744000434875488,89766000,-0.0029818286241705128,12.086333306630452,0.038952799019618296
2016-02-24,11.933333396911621,11.966667175292969,11.189332962036133,11.516667366027832,80934000,0.010101004393246793,12.022222201029459,0.039002195374447476
2016-02-25,12.495332717895508,12.567999839782715,11.680000305175781,11.90999984741211,86260500,0.047094914915335684,11.972133286794026,0.04004068580625062
2016-02-26,12.689332962036133,12.800000190734863,12.333333015441895,12.579999923706055,90976500,0.015525816600528097,11.94997771581014,0.03933130105744544
2016-02-29,12.795332908630371,13.09000015258789,12.614666938781738,12.826666831970215,67485000,0.008353468768718342,11.918311055501302,0.038959888836207185
2016-03-01,12.423333168029785,13.063332557678223,12.180000305175781,12.949999809265137,100683000,-0.029073080259574557,11.87688881556193,0.03927598585923077
2016-03-02,12.555999755859375,12.567999839782715,12.100000381469727,12.248666763305664,72936000,0.010678823954507921,11.840488815307618,0.039348616721796
2016-03-03,13.049332618713379,13.161333084106445,12.281332969665527,12.552000045776367,72435000,0.039290607872446426,11.833911005655924,0.039697395112420125
2016-03-04,13.402667045593262,13.60200023651123,13.166666984558105,13.199999809265137,97336500,0.02707681972740761,11.83628880182902,0.03998601567512716
2016-03-07,13.685999870300293,13.979999542236328,13.15999984741211,13.178667068481445,79941000,0.021140033080221166,11.842377694447835,0.04009899980037521
2016-03-08,13.506667137145996,13.833333015441895,13.479999542236328,13.566666603088379,62680500,-0.013103370952345483,11.856199932098388,0.03974961837242508
